id,name,structure-id,structure-abbrev,structure-name,structure-color,strain,transgenic-line,gender,injection-coordinates,injection-volume,injection-structures,r,num-voxels,selected,experiment_page_url
177904363,Scnn1a-Tg2-Cre-3456,773,XII,Hypoglossal nucleus,FFB3D9,B6.Cg,Scnn1a-Tg2-Cre,F,"[12700, 5920, 5630]",0.066180,"[{""id""=>773, ""name""=>""Hypoglossal nucleus"", ""abbreviation""=>""XII"", ""color""=>""FFB3D9""}]",-0.0194,21010,false,http://connectivity.brain-map.org/projection/experiment/177904363
167440619,Gad2-IRES-Cre-1142,985,MOp,Primary motor area,1F9D5A,B6.Cg,Gad2-IRES-Cre,M,"[3930, 2330, 7040]",0.213367,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",-0.0194,21010,false,http://connectivity.brain-map.org/projection/experiment/167440619
292792016,A930038C07Rik-Tg1-Cre-3955,369,SSp-ul,"Primary somatosensory area, upper limb",188064,B6.Cg,A930038C07Rik-Tg1-Cre,M,"[5250, 1890, 8190]",0.014068,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}]",-0.0194,21010,false,http://connectivity.brain-map.org/projection/experiment/292792016
112229814,378-928,337,SSp-ll,"Primary somatosensory area, lower limb",188064,C57BL/6J,"",M,"[5720, 1630, 7490]",0.189513,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}]",-0.0194,21010,false,http://connectivity.brain-map.org/projection/experiment/112229814
299897573,Vip-IRES-Cre-129391,961,PIR,Piriform area,6ACBBA,B6.Cg,Vip-IRES-Cre,M,"[6280, 6350, 9470]",0.021946,"[{""id""=>952, ""name""=>""Endopiriform nucleus, dorsal part"", ""abbreviation""=>""EPd"", ""color""=>""A0EE9D""}, {""id""=>961, ""name""=>""Piriform area"", ""abbreviation""=>""PIR"", ""color""=>""6ACBBA""}]",-0.0194,21010,false,http://connectivity.brain-map.org/projection/experiment/299897573
306357894,Pcdh9-Cre(T601)-141588,304325711,retina,retina,7F2E7E,"",Pcdh9-Cre_NP276,M,"[5910, 7060, 6200]",0.003281,"[{""id""=>304325711, ""name""=>""retina"", ""abbreviation""=>""retina"", ""color""=>""7F2E7E""}]",-0.0195,21010,false,http://connectivity.brain-map.org/projection/experiment/306357894
120494729,378-1213,382,CA1,Field CA1,7ED04B,C57BL/6J,"",M,"[7520, 1890, 8200]",0.012137,"[{""id""=>382, ""name""=>""Field CA1"", ""abbreviation""=>""CA1"", ""color""=>""7ED04B""}]",-0.0195,21010,false,http://connectivity.brain-map.org/projection/experiment/120494729
179642401,Syt6-Cre-3164,507,MOB,Main olfactory bulb,9AD2BD,B6.Cg,Syt6-Cre_KI148,M,"[1950, 4810, 6210]",0.023830,"[{""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",-0.0195,21010,false,http://connectivity.brain-map.org/projection/experiment/179642401
286838022,Oxtr-Cre_ON66-3889,378,SSs,Supplemental somatosensory area,188064,FVB/N-Crl:CD1(ICR),Oxtr-Cre_ON66,M,"[5310, 3630, 8910]",0.041991,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>345, ""name""=>""Primary somatosensory area, mouth"", ""abbreviation""=>""SSp-m"", ""color""=>""188064""}, {""id""=>353, ""name""=>""Primary somatosensory area, nose"", ""abbreviation""=>""SSp-n"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",-0.0195,21010,false,http://connectivity.brain-map.org/projection/experiment/286838022
100141222,378-638,507,MOB,Main olfactory bulb,9AD2BD,C57BL/6J,"",M,"[1460, 4930, 6520]",0.249818,"[{""id""=>159, ""name""=>""Anterior olfactory nucleus"", ""abbreviation""=>""AON"", ""color""=>""54BF94""}, {""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",-0.0196,21010,false,http://connectivity.brain-map.org/projection/experiment/100141222
182461051,Cux2-IRES-Cre-147,993,MOs,Secondary motor area,1F9D5A,unknown,Cux2-IRES-Cre,M,"[3730, 1530, 6380]",0.014475,"[{""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",-0.0196,21010,false,http://connectivity.brain-map.org/projection/experiment/182461051
311846681,Th-Cre_FI172-159151,429,SPVC,"Spinal nucleus of the trigeminal, caudal part",FFA5D2,B6.FVB,Th-Cre_FI172,M,"[12970, 6320, 7660]",0.004088,"[{""id""=>429, ""name""=>""Spinal nucleus of the trigeminal, caudal part"", ""abbreviation""=>""SPVC"", ""color""=>""FFA5D2""}]",-0.0197,21010,false,http://connectivity.brain-map.org/projection/experiment/311846681
167793416,Wfs1-Tg3-CreERT2-5271,926,ENTm,"Entorhinal area, medial part, dorsal zone",32B825,B6.Cg,Wfs1-Tg3-CreERT2,F,"[9760, 5350, 9210]",0.005415,"[{""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}]",-0.0197,21010,false,http://connectivity.brain-map.org/projection/experiment/167793416
304675961,Slc32a1-IRES-Cre-128164,1041,PFL,Paraflocculus,FFFC91,B6.129,Slc32a1-IRES-Cre,M,"[11340, 4370, 7770]",0.690828,"[{""id""=>846, ""name""=>""Dentate nucleus"", ""abbreviation""=>""DN"", ""color""=>""FFFDBC""}, {""id""=>1041, ""name""=>""Paraflocculus"", ""abbreviation""=>""PFL"", ""color""=>""FFFC91""}, {""id""=>1049, ""name""=>""Flocculus"", ""abbreviation""=>""FL"", ""color""=>""FFFC91""}, {""id""=>1056, ""name""=>""Crus 1"", ""abbreviation""=>""ANcr1"", ""color""=>""FFFC91""}, {""id""=>1064, ""name""=>""Crus 2"", ""abbreviation""=>""ANcr2"", ""color""=>""FFFC91""}]",-0.0197,21010,false,http://connectivity.brain-map.org/projection/experiment/304675961
294397199,(I200)Cux2-IRES-Cre-126035,345,SSp-m,"Primary somatosensory area, mouth",188064,B6.Cg,Cux2-IRES-Cre,M,"[4600, 3510, 8650]",0.336852,"[{""id""=>345, ""name""=>""Primary somatosensory area, mouth"", ""abbreviation""=>""SSp-m"", ""color""=>""188064""}, {""id""=>353, ""name""=>""Primary somatosensory area, nose"", ""abbreviation""=>""SSp-n"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}, {""id""=>583, ""name""=>""Claustrum"", ""abbreviation""=>""CLA"", ""color""=>""8ADA87""}, {""id""=>677, ""name""=>""Visceral area"", ""abbreviation""=>""VISC"", ""color""=>""11AD83""}, {""id""=>1057, ""name""=>""Gustatory areas"", ""abbreviation""=>""GU"", ""color""=>""009C75""}]",-0.0198,21010,false,http://connectivity.brain-map.org/projection/experiment/294397199
287809155,Gad2-IRES-Cre-3882,1091,"CUL4, 5",Lobules IV-V,FFFC91,unknown,Gad2-IRES-Cre,F,"[11720, 2880, 6210]",0.076371,"[{""id""=>984, ""name""=>""Lobule III"", ""abbreviation""=>""CENT3"", ""color""=>""FFFC91""}, {""id""=>1091, ""name""=>""Lobules IV-V"", ""abbreviation""=>""CUL4, 5"", ""color""=>""FFFC91""}]",-0.0198,21010,false,http://connectivity.brain-map.org/projection/experiment/287809155
267931685,Nos1-CreERT2-182,385,VISp,Primary visual area,08858C,B6.129,Nos1-CreERT2,F,"[9640, 1070, 8430]",0.031865,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",-0.0199,21010,false,http://connectivity.brain-map.org/projection/experiment/267931685
288171964,Tlx3-Cre_LURC-3605,385,VISp,Primary visual area,08858C,unknown,Tlx3-Cre_PL56,F,"[9340, 1290, 8130]",0.024817,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}, {""id""=>394, ""name""=>""Anteromedial visual area"", ""abbreviation""=>""VISam"", ""color""=>""08858C""}]",-0.0199,21010,false,http://connectivity.brain-map.org/projection/experiment/288171964
168230532,Pcp2-Cre (NH)-3624,1064,ANcr2,Crus 2,FFFC91,B6.Cg,Pcp2-Cre_GN135,M,"[12040, 3080, 8360]",0.177636,"[{""id""=>1056, ""name""=>""Crus 1"", ""abbreviation""=>""ANcr1"", ""color""=>""FFFC91""}, {""id""=>1064, ""name""=>""Crus 2"", ""abbreviation""=>""ANcr2"", ""color""=>""FFFC91""}]",-0.0199,21010,false,http://connectivity.brain-map.org/projection/experiment/168230532
264631432,A930038C07Rik-Tg1-Cre-3883,507,MOB,Main olfactory bulb,9AD2BD,B6.Cg,A930038C07Rik-Tg1-Cre,F,"[770, 3380, 7040]",0.042099,"[{""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",-0.0200,21010,false,http://connectivity.brain-map.org/projection/experiment/264631432
301581763,Rorb-IRES2-Cre-D_LURC-128094,345,SSp-m,"Primary somatosensory area, mouth",188064,B6.Cg,Rorb-IRES2-Cre,F,"[4540, 2870, 8870]",0.019130,"[{""id""=>345, ""name""=>""Primary somatosensory area, mouth"", ""abbreviation""=>""SSp-m"", ""color""=>""188064""}]",-0.0200,21010,false,http://connectivity.brain-map.org/projection/experiment/301581763
127908879,Erbb4-2A-CreERT2-D-5677,985,MOp,Primary motor area,1F9D5A,B6.Cg,Erbb4-2A-CreERT2,M,"[4110, 2250, 7070]",0.357937,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",-0.0201,21010,false,http://connectivity.brain-map.org/projection/experiment/127908879
267611175,Prkcd-GluCla-CFP-IRES-Cre-121,1033,COPY,Copula pyramidis,FFFC91,B6.Cg,Prkcd-GluCla-CFP-IRES-Cre,F,"[11730, 4450, 8100]",0.037871,"[{""id""=>1033, ""name""=>""Copula pyramidis"", ""abbreviation""=>""COPY"", ""color""=>""FFFC91""}, {""id""=>1041, ""name""=>""Paraflocculus"", ""abbreviation""=>""PFL"", ""color""=>""FFFC91""}]",-0.0201,21010,false,http://connectivity.brain-map.org/projection/experiment/267611175
302079862,Gad2-IRES-Cre-123823,1007,SIM,Simple lobule,FFFC91,B6.Cg,Gad2-IRES-Cre,M,"[10080, 4290, 8330]",0.042489,"[{""id""=>1007, ""name""=>""Simple lobule"", ""abbreviation""=>""SIM"", ""color""=>""FFFC91""}, {""id""=>1041, ""name""=>""Paraflocculus"", ""abbreviation""=>""PFL"", ""color""=>""FFFC91""}, {""id""=>1091, ""name""=>""Lobules IV-V"", ""abbreviation""=>""CUL4, 5"", ""color""=>""FFFC91""}]",-0.0201,21010,false,http://connectivity.brain-map.org/projection/experiment/302079862
293889216,Nos1-CreERT2-120796,723,ORBl,"Orbital area, lateral part",248A5E,B6.129,Nos1-CreERT2,F,"[2700, 3160, 7150]",0.062876,"[{""id""=>104, ""name""=>""Agranular insular area, dorsal part"", ""abbreviation""=>""AId"", ""color""=>""219866""}, {""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",-0.0202,21010,false,http://connectivity.brain-map.org/projection/experiment/293889216
167441329,Gad2-IRES-Cre-1143,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,B6.Cg,Gad2-IRES-Cre,M,"[6160, 2030, 8490]",0.241468,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>369, ""name""=>""Primary somatosensory area, upper limb"", ""abbreviation""=>""SSp-ul"", ""color""=>""188064""}]",-0.0202,21010,false,http://connectivity.brain-map.org/projection/experiment/167441329
293366035,Plxnd1-Cre-121492,672,CP,Caudoputamen,98D6F9,unknown,Plxnd1-Cre_OG1,F,"[6460, 2930, 8130]",0.161739,"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",-0.0202,21010,false,http://connectivity.brain-map.org/projection/experiment/293366035
265135682,Ntrk1-IRES-Cre-3525,101,VCO,Ventral cochlear nucleus,FFA5D2,B6;129,Ntrk1-IRES-Cre,M,"[10500, 5010, 8160]",0.028845,"[{""id""=>101, ""name""=>""Ventral cochlear nucleus"", ""abbreviation""=>""VCO"", ""color""=>""FFA5D2""}]",-0.0203,21010,false,http://connectivity.brain-map.org/projection/experiment/265135682
292174264,Chrna2-Cre_OE25-3904,402,VISal,Anterolateral visual area,08858C,FVB/N-Crl:CD1(ICR),Chrna2-Cre_OE25,F,"[8870, 2150, 9440]",0.007226,"[{""id""=>402, ""name""=>""Anterolateral visual area"", ""abbreviation""=>""VISal"", ""color""=>""08858C""}]",-0.0203,21010,false,http://connectivity.brain-map.org/projection/experiment/292174264
167202174,Pvalb-IRES-Cre-5034,1091,"CUL4, 5",Lobules IV-V,FFFC91,B6.129,Pvalb-IRES-Cre,F,"[11340, 1700, 5720]",0.246952,"[{""id""=>1091, ""name""=>""Lobules IV-V"", ""abbreviation""=>""CUL4, 5"", ""color""=>""FFFC91""}]",-0.0204,21010,false,http://connectivity.brain-map.org/projection/experiment/167202174
267153115,Crh-IRES-Cre (ZJH)-3605,222,RO,Nucleus raphe obscurus,FFC6E2,B6.Cg,Crh-IRES-Cre (ZJH),F,"[12930, 5950, 5910]",0.015085,"[{""id""=>222, ""name""=>""Nucleus raphe obscurus"", ""abbreviation""=>""RO"", ""color""=>""FFC6E2""}, {""id""=>773, ""name""=>""Hypoglossal nucleus"", ""abbreviation""=>""XII"", ""color""=>""FFB3D9""}, {""id""=>1107, ""name""=>""Medullary reticular nucleus, ventral part"", ""abbreviation""=>""MDRNv"", ""color""=>""FFB3D9""}]",-0.0204,21010,false,http://connectivity.brain-map.org/projection/experiment/267153115
286648997,Efr3a-Cre_NO108-64,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,FVB/N-Crl:CD1(ICR),Efr3a-Cre_NO108,M,"[6710, 1730, 8310]",0.090031,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>361, ""name""=>""Primary somatosensory area, trunk"", ""abbreviation""=>""SSp-tr"", ""color""=>""188064""}]",-0.0205,21010,false,http://connectivity.brain-map.org/projection/experiment/286648997
180601025,378-1842,733,VPM,Ventral posteromedial nucleus of the thalamus,FF8084,C57BL/6J,"",M,"[6770, 3890, 7770]",0.046345,"[{""id""=>361, ""name""=>""Primary somatosensory area, trunk"", ""abbreviation""=>""SSp-tr"", ""color""=>""188064""}, {""id""=>718, ""name""=>""Ventral posterolateral nucleus of the thalamus"", ""abbreviation""=>""VPL"", ""color""=>""FF8084""}, {""id""=>733, ""name""=>""Ventral posteromedial nucleus of the thalamus"", ""abbreviation""=>""VPM"", ""color""=>""FF8084""}]",-0.0205,19899,false,http://connectivity.brain-map.org/projection/experiment/180601025
293366741,Plxnd1-Cre-121493,672,CP,Caudoputamen,98D6F9,unknown,Plxnd1-Cre_OG1,F,"[5980, 2660, 7720]",0.096779,"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",-0.0205,21010,false,http://connectivity.brain-map.org/projection/experiment/293366741
120438416,378-1207,1041,PFL,Paraflocculus,FFFC91,C57BL/6J,"",M,"[11110, 4870, 8580]",0.103664,"[{""id""=>1041, ""name""=>""Paraflocculus"", ""abbreviation""=>""PFL"", ""color""=>""FFFC91""}, {""id""=>1056, ""name""=>""Crus 1"", ""abbreviation""=>""ANcr1"", ""color""=>""FFFC91""}, {""id""=>1064, ""name""=>""Crus 2"", ""abbreviation""=>""ANcr2"", ""color""=>""FFFC91""}]",-0.0206,21010,false,http://connectivity.brain-map.org/projection/experiment/120438416
166562678,Pvalb-IRES-Cre-5024,385,VISp,Primary visual area,08858C,B6.129,Pvalb-IRES-Cre,F,"[9770, 1540, 8330]",0.041541,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",-0.0206,21010,false,http://connectivity.brain-map.org/projection/experiment/166562678
303785454,Rbp4-Cre_KL100-137106,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,B6.Cg,Rbp4-Cre_KL100,M,"[5100, 2570, 8800]",0.014310,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}]",-0.0206,21010,false,http://connectivity.brain-map.org/projection/experiment/303785454
182843806,Kcnc2-Cre-3469,382,CA1,Field CA1,7ED04B,B6.Cg,Kcnc2-Cre,M,"[7940, 2010, 7690]",0.313218,"[{""id""=>382, ""name""=>""Field CA1"", ""abbreviation""=>""CA1"", ""color""=>""7ED04B""}, {""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}]",-0.0206,21010,false,http://connectivity.brain-map.org/projection/experiment/182843806
307692311,Chat-IRES-Cre-122857,672,CP,Caudoputamen,98D6F9,B6.129,Chat-IRES-Cre,F,"[6440, 2840, 8510]",0.002180,"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}]",-0.0207,21010,false,http://connectivity.brain-map.org/projection/experiment/307692311
181128406,Gabra6-IRES-Cre-182,1091,"CUL4, 5",Lobules IV-V,FFFC91,B6.129,Gabra6-IRES-Cre,M,"[11510, 1880, 5990]",0.074923,"[{""id""=>1091, ""name""=>""Lobules IV-V"", ""abbreviation""=>""CUL4, 5"", ""color""=>""FFFC91""}]",-0.0207,21010,false,http://connectivity.brain-map.org/projection/experiment/181128406
165975810,Cort-T2A-Cre-106,1002,AUDp,Primary auditory area,019399,unknown,Cort-T2A-Cre,M,"[7510, 2870, 9590]",0.343052,"[{""id""=>1002, ""name""=>""Primary auditory area"", ""abbreviation""=>""AUDp"", ""color""=>""019399""}, {""id""=>1018, ""name""=>""Ventral auditory area"", ""abbreviation""=>""AUDv"", ""color""=>""019399""}]",-0.0208,21010,false,http://connectivity.brain-map.org/projection/experiment/165975810
306959448,Slc18a2-Cre_OZ14-121804,329,SSp-bfd,"Primary somatosensory area, barrel field",188064,unknown,Slc18a2-Cre_OZ14,M,"[4790, 2230, 8700]",0.012596,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}]",-0.0210,21010,false,http://connectivity.brain-map.org/projection/experiment/306959448
161178152,Syt17-Cre-56,151,AOB,Accessory olfactory bulb,9DF0D2,unknown,Syt17-Cre_NO14,F,"[2380, 3850, 6240]",0.215619,"[{""id""=>151, ""name""=>""Accessory olfactory bulb"", ""abbreviation""=>""AOB"", ""color""=>""9DF0D2""}, {""id""=>159, ""name""=>""Anterior olfactory nucleus"", ""abbreviation""=>""AON"", ""color""=>""54BF94""}, {""id""=>507, ""name""=>""Main olfactory bulb"", ""abbreviation""=>""MOB"", ""color""=>""9AD2BD""}]",-0.0211,21010,false,http://connectivity.brain-map.org/projection/experiment/161178152
182616478,Cux2-IRES-Cre-148,985,MOp,Primary motor area,1F9D5A,unknown,Cux2-IRES-Cre,F,"[5900, 1130, 6750]",0.176091,"[{""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",-0.0211,21010,false,http://connectivity.brain-map.org/projection/experiment/182616478
266100645,Nr5a1-Cre-2521,385,VISp,Primary visual area,08858C,B6.FVB,Nr5a1-Cre,M,"[9930, 1340, 8150]",0.015375,"[{""id""=>385, ""name""=>""Primary visual area"", ""abbreviation""=>""VISp"", ""color""=>""08858C""}]",-0.0211,21010,false,http://connectivity.brain-map.org/projection/experiment/266100645
278066728,Pvalb-IRES-Cre-5125,307,MARN,Magnocellular reticular nucleus,FFB3D9,B6.129,Pvalb-IRES-Cre,M,"[10820, 6740, 6250]",0.030037,"[{""id""=>307, ""name""=>""Magnocellular reticular nucleus"", ""abbreviation""=>""MARN"", ""color""=>""FFB3D9""}, {""id""=>978, ""name""=>""Paragigantocellular reticular nucleus, lateral part"", ""abbreviation""=>""PGRNl"", ""color""=>""FFB3D9""}, {""id""=>1048, ""name""=>""Gigantocellular reticular nucleus"", ""abbreviation""=>""GRN"", ""color""=>""FFB3D9""}, {""id""=>1069, ""name""=>""Parapyramidal nucleus"", ""abbreviation""=>""PPY"", ""color""=>""FFB3D9""}]",-0.0212,21010,false,http://connectivity.brain-map.org/projection/experiment/278066728
158142090,Pomc-Cre (ST)-1267,223,ARH,Arcuate hypothalamic nucleus,FF5D50,B6.FVB,Pomc-Cre (ST),F,"[7250, 6980, 5760]",0.001232,"[{""id""=>223, ""name""=>""Arcuate hypothalamic nucleus"", ""abbreviation""=>""ARH"", ""color""=>""FF5D50""}]",-0.0212,21010,false,http://connectivity.brain-map.org/projection/experiment/158142090
286314623,Rbp4-Cre_KL100-297,378,SSs,Supplemental somatosensory area,188064,B6.Cg,Rbp4-Cre_KL100,M,"[5880, 3230, 9120]",0.295088,"[{""id""=>329, ""name""=>""Primary somatosensory area, barrel field"", ""abbreviation""=>""SSp-bfd"", ""color""=>""188064""}, {""id""=>378, ""name""=>""Supplemental somatosensory area"", ""abbreviation""=>""SSs"", ""color""=>""188064""}]",-0.0212,21010,false,http://connectivity.brain-map.org/projection/experiment/286314623
313327735,Glt25d2-Cre_NF107-162216,993,MOs,Secondary motor area,1F9D5A,unknown,Glt25d2-Cre_NF107,M,"[2620, 3130, 6810]",0.086122,"[{""id""=>723, ""name""=>""Orbital area, lateral part"", ""abbreviation""=>""ORBl"", ""color""=>""248A5E""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",-0.0213,21010,false,http://connectivity.brain-map.org/projection/experiment/313327735
178488859,Satb2-Cre-154,1084,PRE,Presubiculum,59B947,unknown,Satb2-Cre_MO23,F,"[9530, 3590, 8200]",0.771571,"[{""id""=>518, ""name""=>""Subiculum, ventral part"", ""abbreviation""=>""SUBv"", ""color""=>""4FC244""}, {""id""=>843, ""name""=>""Parasubiculum"", ""abbreviation""=>""PAR"", ""color""=>""72D569""}, {""id""=>918, ""name""=>""Entorhinal area, lateral part"", ""abbreviation""=>""ENTl"", ""color""=>""32B825""}, {""id""=>926, ""name""=>""Entorhinal area, medial part, dorsal zone"", ""abbreviation""=>""ENTm"", ""color""=>""32B825""}, {""id""=>1037, ""name""=>""Postsubiculum"", ""abbreviation""=>""POST"", ""color""=>""48C83C""}, {""id""=>1084, ""name""=>""Presubiculum"", ""abbreviation""=>""PRE"", ""color""=>""59B947""}]",-0.0213,21010,false,http://connectivity.brain-map.org/projection/experiment/178488859
272970039,378-1900,726,DG,Dentate gyrus,7ED04B,C57BL/6J,"",M,"[6220, 2610, 5950]",0.006624,"[{""id""=>726, ""name""=>""Dentate gyrus"", ""abbreviation""=>""DG"", ""color""=>""7ED04B""}]",-0.0214,21010,false,http://connectivity.brain-map.org/projection/experiment/272970039
273028004,378-1907,319,BMA,Basomedial amygdalar nucleus,84EA81,C57BL/6J,"",M,"[6470, 6790, 8320]",0.026802,"[{""id""=>319, ""name""=>""Basomedial amygdalar nucleus"", ""abbreviation""=>""BMA"", ""color""=>""84EA81""}, {""id""=>361, ""name""=>""Primary somatosensory area, trunk"", ""abbreviation""=>""SSp-tr"", ""color""=>""188064""}]",-0.0214,21010,false,http://connectivity.brain-map.org/projection/experiment/273028004
179640955,Scnn1a-Tg3-Cre-4816,337,SSp-ll,"Primary somatosensory area, lower limb",188064,B6.C3H,Scnn1a-Tg3-Cre,F,"[5420, 1290, 7260]",0.007110,"[{""id""=>337, ""name""=>""Primary somatosensory area, lower limb"", ""abbreviation""=>""SSp-ll"", ""color""=>""188064""}, {""id""=>985, ""name""=>""Primary motor area"", ""abbreviation""=>""MOp"", ""color""=>""1F9D5A""}]",-0.0214,21010,false,http://connectivity.brain-map.org/projection/experiment/179640955
120570964,378-1215,672,CP,Caudoputamen,98D6F9,C57BL/6J,"",M,"[6690, 4390, 8480]",0.128858,"[{""id""=>672, ""name""=>""Caudoputamen"", ""abbreviation""=>""CP"", ""color""=>""98D6F9""}, {""id""=>1022, ""name""=>""Globus pallidus, external segment"", ""abbreviation""=>""GPe"", ""color""=>""8599CC""}]",-0.0215,21010,false,http://connectivity.brain-map.org/projection/experiment/120570964
302085421,Slc17a6-IRES-Cre_LURC-123161,1107,MDRNv,"Medullary reticular nucleus, ventral part",FFB3D9,B6.Cg,Slc17a6-IRES-Cre,M,"[12480, 6470, 6520]",0.030846,"[{""id""=>1107, ""name""=>""Medullary reticular nucleus, ventral part"", ""abbreviation""=>""MDRNv"", ""color""=>""FFB3D9""}]",-0.0215,21010,false,http://connectivity.brain-map.org/projection/experiment/302085421
293432575,Tlx3-Cre_LURC-3607,993,MOs,Secondary motor area,1F9D5A,unknown,Tlx3-Cre_PL56,M,"[4850, 1300, 6150]",0.021818,"[{""id""=>39, ""name""=>""Anterior cingulate area, dorsal part"", ""abbreviation""=>""ACAd"", ""color""=>""40A666""}, {""id""=>993, ""name""=>""Secondary motor area"", ""abbreviation""=>""MOs"", ""color""=>""1F9D5A""}]",-0.0216,21010,false,http://connectivity.brain-map.org/projection/experiment/293432575
267930268,Nos1-CreERT2-181,1002,AUDp,Primary auditory area,019399,B6.129,Nos1-CreERT2,F,"[7560, 2710, 10280]",0.018239,"[{""id""=>1002, ""name""=>""Primary auditory area"", ""abbreviation""=>""AUDp"", ""color""=>""019399""}, {""id""=>1018, ""name""=>""Ventral auditory area"", ""abbreviation""=>""AUDv"", ""color""=>""019399""}]",-0.0216,21010,false,http://connectivity.brain-map.org/projection/experiment/267930268
177782493,Nr5a1-Cre-2452,345,SSp-m,"Primary somatosensory area, mouth",188064,B6.FVB,Nr5a1-Cre,F,"[4920, 2280, 8660]",0.086025,"[{""id""=>345, ""name""=>""Primary somatosensory area, mouth"", ""abbreviation""=>""SSp-m"", ""color""=>""188064""}]",-0.0216,21010,false,http://connectivity.brain-map.org/projection/experiment/177782493
156313344,Scnn1a-Tg3-Cre-4762,612,NLL,Nucleus of the lateral lemniscus,FFAE6F,B6.C3H,Scnn1a-Tg3-Cre,F,"[9990, 4650, 7880]",0.029995,"[{""id""=>612, ""name""=>""Nucleus of the lateral lemniscus"", ""abbreviation""=>""NLL"", ""color""=>""FFAE6F""}]",-0.0216,21010,false,http://connectivity.brain-map.org/projection/experiment/156313344
